X,Y,fid,GEOID,NAME,UATYPE,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,Tmax1,icon_url
-77.648931,36.450617,"2768","75448","Roanoke Rapids, NC Urban Cluster",C,"42150769","154355",16.275,0.06,36.450617,-77.648931,29.9230613708496,./0.png
-78.38146,40.334187,"2769","75475","Roaring Spring, PA Urban Cluster",C,"18579706","0",7.174,0,40.334187,-78.38146,18.0932769775391,./0.png
-87.718939,30.561397,"2770","75502","Robertsdale, AL Urban Cluster",C,"18084749","188702",6.983,0.073,30.561397,-87.718939,27.8990440368652,./0.png
-87.733389,39.004515,"2771","75529","Robinson, IL Urban Cluster",C,"13943726","29100",5.384,0.011,39.004515,-87.733389,23.636402130127,./0.png
-97.668921,27.791124,"2772","75556","Robstown, TX Urban Cluster",C,"8985624","0",3.469,0,27.791124,-97.668921,28.9409732818604,./0.png
-89.076322,41.922219,"2773","75583","Rochelle, IL Urban Cluster",C,"19632910","49946",7.58,0.019,41.922219,-89.076322,12.5805521011353,./0.png
-86.2024,41.058441,"2774","75610","Rochester, IN Urban Cluster",C,"11135598","2897406",4.299,1.119,41.058441,-86.2024,20.9940357208252,./0.png
-92.480171,44.020374,"2775","75637","Rochester, MN Urbanized Area",U,"130636755","657632",50.439,0.254,44.020374,-92.480171,7.9508228302002,./0.png
-77.568207,43.137608,"2776","75664","Rochester, NY Urbanized Area",U,"840006639","17285006",324.328,6.674,43.137608,-77.568207,20.2125110626221,./0.png
-97.009634,30.655669,"2777","75691","Rockdale, TX Urban Cluster",C,"8214490","0",3.172,0,30.655669,-97.009634,28.5709800720215,./0.png
-89.010805,42.295097,"2778","75718","Rockford, IL Urbanized Area",U,"395930838","4741690",152.87,1.831,42.295097,-89.010805,11.2861127853394,./0.png
-93.741574,45.091058,"2779","75732","Rockford, MN Urban Cluster",C,"6842546","72503",2.642,0.028,45.091058,-93.741574,8.07832717895508,./0.png
-81.034068,34.960446,"2780","75745","Rock Hill, SC Urbanized Area",U,"247693604","1426640",95.635,0.551,34.960446,-81.034068,28.9334850311279,./0.png
-79.744308,34.914661,"2781","75772","Rockingham--Hamlet, NC Urban Cluster",C,"64516249","160868",24.91,0.062,34.914661,-79.744308,30.3575611114502,./0.png
-69.103075,44.11843,"2782","75799","Rockland, ME Urban Cluster",C,"16207933","65320",6.258,0.025,44.11843,-69.103075,12.1608304977417,./0.png
-85.061799,34.010925,"2783","75826","Rockmart, GA Urban Cluster",C,"18353263","167160",7.086,0.065,34.010925,-85.061799,29.2498168945313,./0.png
-97.057873,28.047279,"2784","75853","Rockport, TX Urban Cluster",C,"42478692","1890051",16.401,0.73,28.047279,-97.057873,27.7339916229248,./0.png
-109.240757,41.595486,"2785","75880","Rock Springs, WY Urban Cluster",C,"36421691","0",14.062,0,41.595486,-109.240757,6.89288091659546,./0.png
-96.294499,43.20121,"2786","75907","Rock Valley, IA Urban Cluster",C,"4062966","0",1.569,0,43.20121,-96.294499,8.35912322998047,./0.png
-87.264304,39.776499,"2787","75934","Rockville, IN Urban Cluster",C,"12024225","22328",4.643,0.009,39.776499,-87.264304,23.0874576568604,./0.png
-103.725083,38.04957,"2788","75961","Rocky Ford, CO Urban Cluster",C,"4576400","0",1.767,0,38.04957,-103.725083,18.9118709564209,./0.png
-77.83026,35.960053,"2789","75988","Rocky Mount, NC Urbanized Area",U,"119103583","281965",45.986,0.109,35.960053,-77.83026,29.3281860351563,./0.png
-79.884762,37.004398,"2790","76015","Rocky Mount, VA Urban Cluster",C,"18875771","112721",7.288,0.044,37.004398,-79.884762,29.7425670623779,./0.png
-83.822301,45.419462,"2791","76042","Rogers City, MI Urban Cluster",C,"3636104","0",1.404,0,45.419462,-83.822301,3.95195937156677,./0.png
-93.055965,37.116267,"2792","76059","Rogersville, MO Urban Cluster",C,"3349936","0",1.293,0,37.116267,-93.055965,24.4740257263184,./0.png
-83.013273,36.398883,"2793","76069","Rogersville, TN Urban Cluster",C,"15587307","537753",6.018,0.208,36.398883,-83.013273,28.2791938781738,./0.png
-91.762096,37.943928,"2794","76123","Rolla, MO Urban Cluster",C,"27080579","39232",10.456,0.015,37.943928,-91.762096,24.0678997039795,./0.png
-76.355496,38.900212,"2795","76177","Romancoke, MD Urban Cluster",C,"9839040","619434",3.799,0.239,38.900212,-76.355496,19.4790554046631,./0.png
-85.174734,34.256159,"2796","76204","Rome, GA Urbanized Area",U,"123471122","1847304",47.672,0.713,34.256159,-85.174734,29.1709976196289,./0.png
-75.442413,43.232984,"2797","76231","Rome, NY Urban Cluster",C,"56261894","158326",21.723,0.061,43.232984,-75.442413,13.6257400512695,./0.png
-109.989391,40.305406,"2798","76258","Roosevelt, UT Urban Cluster",C,"8133376","0",3.14,0,40.305406,-109.989391,11.2966003417969,./0.png
-118.180373,34.862342,"2799","76285","Rosamond, CA Urban Cluster",C,"16412378","33333",6.337,0.013,34.862342,-118.180373,22.8011951446533,./0.png
-95.760945,48.84385,"2800","76312","Roseau, MN Urban Cluster",C,"6475090","0",2.5,0,48.84385,-95.760945,5.85608625411987,./0.png
-123.346766,43.219397,"2801","76339","Roseburg, OR Urban Cluster",C,"49864956","1331086",19.253,0.514,43.219397,-123.346766,17.9223308563232,./0.png
-97.132902,37.567347,"2802","76366","Rose Hill, KS Urban Cluster",C,"2874328","0",1.11,0,37.567347,-97.132902,17.4849834442139,./0.png
-104.527988,33.366229,"2803","76447","Roswell, NM Urban Cluster",C,"69920748","149458",26.997,0.058,33.366229,-104.527988,29.0572662353516,./0.png
-88.150621,42.408246,"2804","76474","Round Lake Beach--McHenry--Grayslake, IL--WI Urbanized Area",U,"395497399","48792020",152.702,18.839,42.408246,-88.150621,12.673864364624,./0.png
-78.983258,36.399407,"2805","76501","Roxboro, NC Urban Cluster",C,"18808164","7119",7.262,0.003,36.399407,-78.983258,29.2135887145996,./0.png
-105.078633,39.467877,"2806","76528","Roxborough Park, CO Urban Cluster",C,"6438830","0",2.486,0,39.467877,-105.078633,8.78008651733398,./0.png
-83.106485,34.281889,"2807","76582","Royston, GA Urban Cluster",C,"7209180","42257",2.783,0.016,34.281889,-83.106485,26.5012283325195,./0.png
-78.384757,38.214101,"2808","76595","Ruckersville, VA Urban Cluster",C,"17822962","158317",6.881,0.061,38.214101,-78.384757,26.7257499694824,./0.png
-99.992619,48.365727,"2809","76609","Rugby, ND Urban Cluster",C,"3888429","0",1.501,0,48.365727,-99.992619,8.23344326019287,./0.png
-105.560682,33.350597,"2810","76636","Ruidoso, NM Urban Cluster",C,"22407138","0",8.651,0,33.350597,-105.560682,21.2475185394287,./0.png
-90.54889,33.729091,"2811","76663","Ruleville, MS Urban Cluster",C,"3477990","21825",1.343,0.008,33.729091,-90.54889,26.2174205780029,./0.png
-70.547448,44.552529,"2812","76690","Rumford, ME Urban Cluster",C,"5057024","241948",1.953,0.093,44.552529,-70.547448,13.025242805481,./0.png
-117.111613,34.209475,"2813","76717","Running Springs, CA Urban Cluster",C,"6865725","9227",2.651,0.004,34.209475,-117.111613,21.9992446899414,./0.png
-113.684428,42.615997,"2814","76744","Rupert, ID Urban Cluster",C,"8140469","7822",3.143,0.003,42.615997,-113.684428,12.04771900177,./0.png
-92.957396,45.688843,"2815","76759","Rush City, MN Urban Cluster",C,"7692109","176421",2.97,0.068,45.688843,-92.957396,6.91424322128296,./0.png
-90.564736,40.12115,"2816","76771","Rushville, IL Urban Cluster",C,"3544267","0",1.368,0,40.12115,-90.564736,21.1221504211426,./0.png
-85.449958,39.615766,"2817","76798","Rushville, IN Urban Cluster",C,"10903680","0",4.21,0,39.615766,-85.449958,25.5451850891113,./0.png
-95.151866,31.801512,"2818","76825","Rusk, TX Urban Cluster",C,"8040252","0",3.104,0,31.801512,-95.151866,29.4772911071777,./0.png
-98.858361,38.888479,"2819","76852","Russell, KS Urban Cluster",C,"5348405","0",2.065,0,38.888479,-98.858361,13.0249691009521,./0.png
-83.863658,40.486659,"2820","76879","Russells Point, OH Urban Cluster",C,"13895170","110336",5.365,0.043,40.486659,-83.863658,25.0587024688721,./0.png
-87.71984,34.51731,"2821","76906","Russellville, AL Urban Cluster",C,"19692316","123465",7.603,0.048,34.51731,-87.71984,28.211799621582,./0.png
-93.131461,35.275523,"2822","76933","Russellville, AR Urban Cluster",C,"62523585","578567",24.14,0.223,35.275523,-93.131461,24.8230247497559,./0.png
-86.892016,36.844789,"2823","76960","Russellville, KY Urban Cluster",C,"17805942","39115",6.875,0.015,36.844789,-86.892016,28.1625194549561,./0.png
-92.65016,32.535867,"2824","76987","Ruston, LA Urban Cluster",C,"61509764","10982",23.749,0.004,32.535867,-92.65016,28.7949562072754,./0.png
-72.981685,43.602518,"2825","77014","Rutland, VT Urban Cluster",C,"31777805","327356",12.269,0.126,43.602518,-72.981685,9.34120273590088,./0.png
-95.798286,39.902636,"2826","77027","Sabetha, KS Urban Cluster",C,"4405125","13292",1.701,0.005,39.902636,-95.798286,12.4137182235718,./0.png
-83.63353,39.489241,"2827","77041","Sabina, OH Urban Cluster",C,"2971937","7060",1.147,0.003,39.489241,-83.63353,27.2226219177246,./0.png
-121.324669,38.638578,"2828","77068","Sacramento, CA Urbanized Area",U,"1220744083","12315468",471.332,4.755,38.638578,-121.324669,25.8828277587891,./0.png
-109.744889,32.836052,"2829","77095","Safford, AZ Urban Cluster",C,"33673077","11415",13.001,0.004,32.836052,-109.744889,25.9467620849609,./0.png
-83.981818,43.43194,"2830","77149","Saginaw, MI Urbanized Area",U,"184441785","2883975",71.213,1.114,43.43194,-83.981818,13.7671546936035,./0.png
-110.992493,31.893608,"2831","77161","Sahuarita--Green Valley, AZ Urban Cluster",C,"59142405","39434",22.835,0.015,31.893608,-110.992493,28.8598346710205,./0.png
-73.082507,44.808422,"2832","77176","St. Albans, VT Urban Cluster",C,"10855059","9313",4.191,0.004,44.808422,-73.082507,8.52140998840332,./0.png
-111.680181,43.962937,"2833","77203","St. Anthony, ID Urban Cluster",C,"4694567","41854",1.813,0.016,43.962937,-111.680181,7.8742470741272,./0.png
-81.317108,29.865959,"2834","77230","St. Augustine, FL Urbanized Area",U,"111608076","9249539",43.092,3.571,29.865959,-81.317108,28.6565608978271,./0.png
-92.061915,43.969758,"2835","77284","St. Charles, MN Urban Cluster",C,"4269380","0",1.648,0,43.969758,-92.061915,8.77455234527588,./0.png
-90.984636,38.344095,"2836","77311","St. Clair, MO Urban Cluster",C,"9767732","90243",3.771,0.035,38.344095,-90.984636,23.6871910095215,./0.png
-94.193582,45.572139,"2837","77338","St. Cloud, MN Urbanized Area",U,"129987390","3224047",50.188,1.245,45.572139,-94.193582,7.17244815826416,./0.png
-90.04741,37.973406,"2838","77365","Ste. Genevieve, MO Urban Cluster",C,"6353501","0",2.453,0,37.973406,-90.04741,25.5432872772217,./0.png
-93.351563,45.367023,"2839","77392","St. Francis, MN Urban Cluster",C,"12541190","2111875",4.842,0.815,45.367023,-93.351563,7.60439395904541,./0.png
-113.567422,37.105622,"2840","77446","St. George, UT Urbanized Area",U,"116455946","15103",44.964,0.006,37.105622,-113.567422,19.8102703094482,./0.png
-122.468034,38.512838,"2841","77500","St. Helena, CA Urban Cluster",C,"16067136","106852",6.204,0.041,38.512838,-122.468034,22.8055896759033,./0.png
-122.84606,45.826288,"2842","77527","St. Helens, OR Urban Cluster",C,"33765722","271863",13.037,0.105,45.826288,-122.84606,17.5080604553223,./0.png
-84.731717,45.864565,"2843","77554","St. Ignace, MI Urban Cluster",C,"5521932","31014",2.132,0.012,45.864565,-84.731717,3.88162779808044,./0.png
-94.626849,43.983365,"2844","77581","St. James, MN Urban Cluster",C,"5030730","0",1.942,0,43.983365,-94.626849,7.8356761932373,./0.png
-91.617257,37.999846,"2845","77608","St. James, MO Urban Cluster",C,"6294061","12145",2.43,0.005,37.999846,-91.617257,23.4432182312012,./0.png
-78.113608,33.938828,"2846","77618","St. James, NC Urban Cluster",C,"8065604","9174",3.114,0.004,33.938828,-78.113608,25.8920497894287,./0.png
-109.379494,34.503291,"2847","77635","St. Johns, AZ Urban Cluster",C,"5578057","5401",2.154,0.002,34.503291,-109.379494,22.062629699707,./0.png
-84.558099,42.991428,"2848","77662","St. Johns, MI Urban Cluster",C,"10926384","47063",4.219,0.018,42.991428,-84.558099,15.9996070861816,./0.png
-72.012046,44.433253,"2849","77689","St. Johnsbury, VT Urban Cluster",C,"8658804","122278",3.343,0.047,44.433253,-72.012046,10.641261100769,./0.png
-88.033846,40.117647,"2850","77716","St. Joseph, IL Urban Cluster",C,"7744155","10463",2.99,0.004,40.117647,-88.033846,22.7886581420898,./0.png
-94.830405,39.75655,"2851","77743","St. Joseph, MO--KS Urbanized Area",U,"108155863","336583",41.759,0.13,39.75655,-94.830405,15.0461406707764,./0.png
-90.340926,38.630705,"2852","77770","St. Louis, MO--IL Urbanized Area",U,"2391104325","30364063",923.211,11.724,38.630705,-90.340926,23.4117240905762,./0.png
-116.574805,47.316543,"2853","77797","St. Maries, ID Urban Cluster",C,"3429396","16323",1.324,0.006,47.316543,-116.574805,12.0820178985596,./0.png
-91.835324,30.129085,"2854","77824","St. Martinville, LA Urban Cluster",C,"12646253","224903",4.883,0.087,30.129085,-91.835324,29.1265811920166,./0.png
-96.066763,39.195259,"2855","77841","St. Marys, KS Urban Cluster",C,"2725641","0",1.052,0,39.195259,-96.066763,14.6893796920776,./0.png
-84.399716,40.542817,"2856","77851","St. Marys, OH Urban Cluster",C,"13782126","50356",5.321,0.019,40.542817,-84.399716,24.0352439880371,./0.png
-78.534949,41.421274,"2857","77878","St. Marys, PA Urban Cluster",C,"17281806","3139",6.673,0.001,41.421274,-78.534949,21.7733707427979,./0.png
-81.220841,39.398033,"2858","77905","St. Marys, WV--OH Urban Cluster",C,"6767091","19918",2.613,0.008,39.398033,-81.220841,30.4680767059326,./0.png
-81.605925,30.773205,"2859","77932","St. Marys--Kingsland, GA Urban Cluster",C,"81876738","1419357",31.613,0.548,30.773205,-81.605925,28.6869449615479,./0.png
-78.971211,34.81361,"2860","77986","St. Pauls, NC Urban Cluster",C,"5976255","0",2.307,0,34.81361,-78.971211,30.6361427307129,./0.png
-93.966904,44.325972,"2861","78013","St. Peter, MN Urban Cluster",C,"11992193","219877",4.63,0.085,44.325972,-93.966904,8.10686874389648,./0.png
-81.384254,31.179098,"2862","78026","St. Simons, GA Urban Cluster",C,"23197698","291714",8.957,0.113,31.179098,-81.384254,28.6869449615479,./0.png
-78.727677,42.160643,"2863","78067","Salamanca, NY Urban Cluster",C,"8325595","389986",3.215,0.151,42.160643,-78.727677,22.5843906402588,./0.png
-88.969117,38.626001,"2864","78094","Salem, IL Urban Cluster",C,"14197894","160687",5.482,0.062,38.626001,-88.969117,21.829288482666,./0.png
-86.101723,38.604444,"2865","78121","Salem, IN Urban Cluster",C,"10020133","5748",3.869,0.002,38.604444,-86.101723,27.5520343780518,./0.png
-91.540983,37.642329,"2866","78148","Salem, MO Urban Cluster",C,"8990095","0",3.471,0,37.642329,-91.540983,23.3555736541748,./0.png
-75.476359,39.564963,"2867","78175","Salem, NJ Urban Cluster",C,"7211796","57177",2.784,0.022,39.564963,-75.476359,16.4470195770264,./0.png
-80.839736,40.901486,"2868","78202","Salem, OH Urban Cluster",C,"29979217","30854",11.575,0.012,40.901486,-80.839736,28.9416809082031,./0.png
-123.010267,44.93414,"2869","78229","Salem, OR Urbanized Area",U,"196605931","1013759",75.91,0.391,44.93414,-123.010267,19.2085456848145,./0.png
-106.007331,38.535094,"2870","78256","Salida, CO Urban Cluster",C,"12689389","0",4.899,0,38.535094,-106.007331,9.75962924957275,./0.png
-97.612054,38.81492,"2871","78283","Salina, KS Urban Cluster",C,"59371113","36699",22.923,0.014,38.81492,-97.612054,13.6086368560791,./0.png
-121.66399,36.705002,"2872","78310","Salinas, CA Urbanized Area",U,"126976546","380685",49.026,0.147,36.705002,-121.66399,21.6391887664795,./0.png
-75.550614,38.42574,"2873","78364","Salisbury, MD--DE Urbanized Area",U,"183218478","5376531",70.741,2.076,38.42574,-75.550614,22.6670837402344,./0.png
-94.795253,35.460307,"2874","78418","Sallisaw, OK Urban Cluster",C,"13981082","63931",5.398,0.025,35.460307,-94.795253,24.2636814117432,./0.png
-113.899236,45.177795,"2875","78445","Salmon, ID Urban Cluster",C,"5297075","94212",2.045,0.036,45.177795,-113.899236,11.5438976287842,./0.png
-88.690258,34.373667,"2876","78472","Saltillo, MS Urban Cluster",C,"11254200","73981",4.345,0.029,34.373667,-88.690258,27.5101680755615,./0.png
-111.929515,40.640838,"2877","78499","Salt Lake City--West Valley City, UT Urbanized Area",U,"719699652","553911",277.878,0.214,40.640838,-111.929515,11.4165153503418,./0.png
-81.771437,34.004036,"2878","78526","Saluda, SC Urban Cluster",C,"5694040","0",2.198,0,34.004036,-81.771437,28.9391956329346,./0.png
-100.46049,31.440632,"2879","78553","San Angelo, TX Urbanized Area",U,"121506853","2046872",46.914,0.79,31.440632,-100.46049,29.7261943817139,./0.png
-98.475376,29.514399,"2880","78580","San Antonio, TX Urbanized Area",U,"1547469681","9211854",597.481,3.557,29.514399,-98.475376,26.6102962493896,./0.png
-110.459726,33.356531,"2881","78607","San Carlos, AZ Urban Cluster",C,"10801984","1106",4.171,0,33.356531,-110.459726,24.8858947753906,./0.png
-82.807381,32.97501,"2882","78634","Sandersville, GA Urban Cluster",C,"18092181","40366",6.985,0.016,32.97501,-82.807381,29.824613571167,./0.png
-117.128799,32.928728,"2883","78661","San Diego, CA Urbanized Area",U,"1899682371","71754528",733.471,27.705,32.928728,-117.128799,19.8892841339111,./0.png
-98.239712,27.758661,"2884","78688","San Diego, TX Urban Cluster",C,"4769404","0",1.841,0,27.758661,-98.239712,29.6794910430908,./0.png
-116.548387,48.268536,"2885","78715","Sandpoint, ID Urban Cluster",C,"21662294","3014573",8.364,1.164,48.268536,-116.548387,13.7539911270142,./0.png
-82.831795,43.420193,"2886","78742","Sandusky, MI Urban Cluster",C,"4631249","6492",1.788,0.003,43.420193,-82.831795,17.4184322357178,./0.png
-82.680777,41.420209,"2887","78769","Sandusky, OH Urban Cluster",C,"78214026","1673068",30.199,0.646,41.420209,-82.680777,25.0325336456299,./0.png
-122.26627,45.397667,"2888","78823","Sandy, OR Urban Cluster",C,"8123202","3843",3.136,0.001,45.397667,-122.26627,18.8785228729248,./0.png
-70.764266,43.435951,"2889","78850","Sanford, ME Urban Cluster",C,"16760379","350678",6.471,0.135,43.435951,-70.764266,12.3230924606323,./0.png
-79.173084,35.461423,"2890","78877","Sanford, NC Urban Cluster",C,"74963845","1841424",28.944,0.711,35.461423,-79.173084,29.2834663391113,./0.png
-122.158498,37.671179,"2891","78904","San Francisco--Oakland, CA Urbanized Area",U,"1356417269","24620473",523.716,9.506,37.671179,-122.158498,22.6915454864502,./0.png
-119.565047,36.696588,"2892","78931","Sanger, CA Urban Cluster",C,"14646599","0",5.655,0,36.696588,-119.565047,23.8504047393799,./0.png
-97.178689,33.354733,"2893","78958","Sanger, TX Urban Cluster",C,"7921619","20813",3.059,0.008,33.354733,-97.178689,25.4162864685059,./0.png
-67.078194,18.067652,"2894","78985","San Germán--Cabo Rojo--Sabana Grande, PR Urbanized Area",U,"247242727","1648028",95.461,0.636,18.067652,-67.078194,,./0.png
-120.187815,36.606981,"2895","79012","San Joaquin, CA Urban Cluster",C,"2466572","0",0.952,0,36.606981,-120.187815,24.0408802032471,./0.png
-121.945145,37.329845,"2896","79039","San Jose, CA Urbanized Area",U,"739551057","1263429",285.542,0.488,37.329845,-121.945145,22.6915454864502,./0.png
145.625653,14.977796,"2897","79066","San Jose (Tinian Municipality), MP Urban Cluster",C,"9613541","356489",3.712,0.138,14.977796,145.625653,,./0.png
-66.116246,18.288174,"2898","79093","San Juan, PR Urbanized Area",U,"2245257979","24314955",866.899,9.388,18.288174,-66.116246,,./0.png
-114.771548,32.495152,"2899","79120","San Luis, AZ Urban Cluster",C,"9247075","54603",3.57,0.021,32.495152,-114.771548,26.6064491271973,./0.png
-120.665546,35.279183,"2900","79147","San Luis Obispo, CA Urbanized Area",U,"52864831","31079",20.411,0.012,35.279183,-120.665546,22.5164489746094,./0.png
-110.630614,32.605045,"2901","79174","San Manuel, AZ Urban Cluster",C,"2514821","0",0.971,0,32.605045,-110.630614,27.3058967590332,./0.png
-97.921715,29.867189,"2902","79201","San Marcos, TX Urbanized Area",U,"68740788","476961",26.541,0.184,29.867189,-97.921715,27.6361064910889,./0.png
-98.727876,31.195639,"2903","79255","San Saba, TX Urban Cluster",C,"4261839","0",1.646,0,31.195639,-98.727876,24.6719055175781,./0.png
-119.724102,34.42747,"2904","79282","Santa Barbara, CA Urbanized Area",U,"144597613","889599",55.829,0.343,34.42747,-119.724102,18.3390464782715,./0.png
-118.523096,34.429766,"2905","79309","Santa Clarita, CA Urbanized Area",U,"198798496","144736",76.757,0.056,34.429766,-118.523096,20.9832630157471,./0.png
-121.99907,37.053982,"2906","79336","Santa Cruz, CA Urbanized Area",U,"151029310","436708",58.313,0.169,37.053982,-121.99907,21.2929592132568,./0.png
-106.007638,35.643409,"2907","79363","Santa Fe, NM Urbanized Area",U,"137626997","267659",53.138,0.103,35.643409,-106.007638,20.9972629547119,./0.png
-66.418372,17.972338,"2908","79390","Santa Isabel, PR Urban Cluster",C,"12708399","90679",4.907,0.035,17.972338,-66.418372,,./0.png
-120.438878,34.911814,"2909","79417","Santa Maria, CA Urbanized Area",U,"75438727","192998",29.127,0.075,34.911814,-120.438878,20.0542068481445,./0.png
-119.069052,34.353989,"2910","79444","Santa Paula, CA Urban Cluster",C,"11381968","8195",4.395,0.003,34.353989,-119.069052,19.4360256195068,./0.png
-111.797478,39.966326,"2911","79471","Santaquin, UT Urban Cluster",C,"22472592","112115",8.677,0.043,39.966326,-111.797478,11.7509565353394,./0.png
-122.740631,38.444378,"2912","79498","Santa Rosa, CA Urbanized Area",U,"253767835","543360",97.98,0.21,38.444378,-122.740631,22.8055896759033,./0.png
-104.686005,34.936812,"2913","79525","Santa Rosa, NM Urban Cluster",C,"5664009","16622",2.187,0.006,34.936812,-104.686005,24.8830127716064,./0.png
-86.249411,30.376503,"2914","79537","Santa Rosa Beach, FL Urban Cluster",C,"20152058","351780",7.781,0.136,30.376503,-86.249411,28.5835456848145,./0.png
-106.359188,35.513697,"2915","79552","Santo Domingo Pueblo, NM Urban Cluster",C,"2640232","0",1.019,0,35.513697,-106.359188,22.2700271606445,./0.png
-74.130354,44.324583,"2916","79579","Saranac Lake, NY Urban Cluster",C,"11561825","368653",4.464,0.142,44.324583,-74.130354,6.15829420089722,./0.png
-82.475257,27.303534,"2917","79606","Sarasota--Bradenton, FL Urbanized Area",U,"846295352","105311395",326.756,40.661,27.303534,-82.475257,31.3640193939209,./0.png
-73.808135,43.066707,"2918","79633","Saratoga Springs, NY Urbanized Area",U,"117796495","1644890",45.481,0.635,43.066707,-73.808135,11.1341342926025,./0.png
-94.952729,45.736472,"2919","79687","Sauk Centre, MN Urban Cluster",C,"7929594","657184",3.062,0.254,45.736472,-94.952729,7.25926923751831,./0.png
-84.359754,46.479105,"2920","79714","Sault Ste. Marie, MI Urban Cluster",C,"15146695","185470",5.848,0.072,46.479105,-84.359754,4.9916934967041,./0.png
-90.152163,42.089345,"2921","79741","Savanna, IL--IA Urban Cluster",C,"5095745","2562712",1.967,0.989,42.089345,-90.152163,13.0143775939941,./0.png
-81.151732,32.044851,"2922","79768","Savannah, GA Urbanized Area",U,"430492161","12220630",166.214,4.718,32.044851,-81.151732,28.3746109008789,./0.png
-94.827185,39.935801,"2923","79795","Savannah, MO Urban Cluster",C,"7681654","12713",2.966,0.005,39.935801,-94.827185,15.0461406707764,./0.png
-88.235025,35.219076,"2924","79822","Savannah, TN Urban Cluster",C,"20157455","2353",7.783,0.001,35.219076,-88.235025,27.1564083099365,./0.png
-75.049884,41.105659,"2925","79834","Saw Creek, PA Urban Cluster",C,"14590387","72754",5.633,0.028,41.105659,-75.049884,13.1970071792603,./0.png
-99.638107,35.298753,"2926","79876","Sayre, OK Urban Cluster",C,"3596707","0",1.389,0,35.298753,-99.638107,22.737211227417,./0.png
-76.522382,41.978566,"2927","79903","Sayre--Waverly, PA--NY Urban Cluster",C,"24232640","479650",9.356,0.185,41.978566,-76.522382,19.3199157714844,./0.png
-96.908753,29.680684,"2928","79930","Schulenburg, TX Urban Cluster",C,"4452091","0",1.719,0,29.680684,-96.908753,28.756160736084,./0.png
-97.065277,41.4499,"2929","79957","Schuyler, NE Urban Cluster",C,"6566635","149285",2.535,0.058,41.4499,-97.065277,9.4065580368042,./0.png
-100.909062,38.479844,"2930","80011","Scott City, KS Urban Cluster",C,"3913352","0",1.511,0,38.479844,-100.909062,11.4721336364746,./0.png
-89.540847,37.21744,"2931","80038","Scott City, MO Urban Cluster",C,"10953942","2368",4.229,0.001,37.21744,-89.540847,24.9758396148682,./0.png
-103.667671,41.854912,"2932","80065","Scottsbluff, NE Urban Cluster",C,"34142066","222703",13.182,0.086,41.854912,-103.667671,6.33520603179932,./0.png
-86.035144,34.649626,"2933","80092","Scottsboro, AL Urban Cluster",C,"28780084","527139",11.112,0.204,34.649626,-86.035144,29.3850536346436,./0.png
-85.795495,38.692115,"2934","80119","Scottsburg, IN Urban Cluster",C,"18789684","28595",7.255,0.011,38.692115,-85.795495,27.5520343780518,./0.png
-86.197472,36.748632,"2935","80173","Scottsville, KY Urban Cluster",C,"10336781","12447",3.991,0.005,36.748632,-86.197472,28.622537612915,./0.png
-75.669263,41.486148,"2936","80227","Scranton, PA Urbanized Area",U,"442280309","8060852",170.765,3.112,41.486148,-75.669263,13.3373584747314,./0.png
-96.155299,29.774804,"2937","80281","Sealy, TX Urban Cluster",C,"8025509","48592",3.099,0.019,29.774804,-96.155299,29.1023292541504,./0.png
-91.706014,35.241497,"2938","80308","Searcy, AR Urban Cluster",C,"60693236","544723",23.434,0.21,35.241497,-91.706014,24.340482711792,./0.png
-123.91001,46.005189,"2939","80335","Seaside, OR Urban Cluster",C,"13558336","370634",5.235,0.143,46.005189,-123.91001,13.9338216781616,./0.png
-121.845487,36.61339,"2940","80362","Seaside--Monterey, CA Urbanized Area",U,"100228942","586336",38.699,0.226,36.61339,-121.845487,20.0500316619873,./0.png
-122.274661,47.468409,"2941","80389","Seattle, WA Urbanized Area",U,"2614905764","174194014",1009.621,67.257,47.468409,-122.274661,17.3686828613281,./0.png
-80.422796,27.663389,"2942","80400","Sebastian--Vero Beach South--Florida Ridge, FL Urbanized Area",U,"250442103","25852485",96.696,9.982,27.663389,-80.422796,28.6061172485352,./0.png
-81.443159,27.491519,"2943","80416","Sebring--Avon Park, FL Urbanized Area",U,"119504610","10090843",46.141,3.896,27.491519,-81.443159,30.0080699920654,./0.png
-93.230193,38.695271,"2944","80443","Sedalia, MO Urban Cluster",C,"48720261","300377",18.811,0.116,38.695271,-93.230193,23.0938320159912,./0.png
-111.784246,34.861648,"2945","80470","Sedona, AZ Urban Cluster",C,"12100300","54292",4.672,0.021,34.861648,-111.784246,20.3702983856201,./0.png
-97.9679,29.571717,"2946","80497","Seguin, TX Urban Cluster",C,"40868105","542104",15.779,0.209,29.571717,-97.9679,27.7784042358398,./0.png
-87.034721,32.410462,"2947","80524","Selma, AL Urban Cluster",C,"43710866","310809",16.877,0.12,32.410462,-87.034721,31.4041023254395,./0.png
-119.608783,36.566927,"2948","80551","Selma, CA Urban Cluster",C,"32473515","0",12.538,0,36.566927,-119.608783,23.8504047393799,./0.png
-88.591575,35.172845,"2949","80578","Selmer, TN Urban Cluster",C,"12114188","0",4.677,0,35.172845,-88.591575,26.6309375762939,./0.png
-96.67702,35.233169,"2950","80605","Seminole, OK Urban Cluster",C,"8911964","0",3.441,0,35.233169,-96.67702,22.5497817993164,./0.png
